"SEED","SUBERR793599"
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pterin metabolism 3;Fumarylacetoacetase (EC 3.7.1.2);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;Phosphoserine aminotransferase (EC 2.6.1.52);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinones biosynthesis HGM;Chorismate--pyruvate lyase (EC 4.1.3.40);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinones biosynthesis HGM;Ubiquinone biosynthesis monooxygenase UbiB;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin HMP;6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin HMP;Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin HMP;Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;riboflavin to FAD;Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD biosynthesis in plants;6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD biosynthesis in plants;Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD biosynthesis in plants;FAD pyrophosphatase (EC 3.6.1.18);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD biosynthesis in plants;Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD metabolism Extended;6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD metabolism Extended;Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD metabolism Extended;FAD pyrophosphatase (EC 3.6.1.18);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD metabolism Extended;Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD metabolism Extended;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - DHFR;5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - DHFR;5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - DHFR;Thymidylate synthase (EC 2.1.1.45);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;COG0488: ATPase components of ABC transporters with duplicated ATPase domains;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Para-aminobenzoate synthase, aminase component (EC 2.6.1.85);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Serine hydroxymethyltransferase (EC 2.1.2.1);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Thymidylate synthase (EC 2.1.1.45);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;FAD pyrophosphatase (EC 3.6.1.18);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Cysteine desulfurase (EC 2.8.1.7), SufS subfamily;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Sulfur carrier protein adenylyltransferase ThiF;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Thiazole biosynthesis protein ThiG;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;Phosphoserine aminotransferase (EC 2.6.1.52);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis -ThMP phosphatase;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis -ThMP phosphatase;Thiazole biosynthesis protein ThiG;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis in plants;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Sulfur carrier protein adenylyltransferase ThiF;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Thiazole biosynthesis protein ThiG;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Sulfur carrier protein adenylyltransferase ThiF;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Thiazole biosynthesis protein ThiG;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;Ribulose-phosphate 3-epimerase (EC 5.1.3.1);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;Sulfur carrier protein adenylyltransferase ThiF;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;Thiazole biosynthesis protein ThiG;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone biosynthesis -- gjo;Chorismate--pyruvate lyase (EC 4.1.3.40);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone biosynthesis -- gjo;Ubiquinone biosynthesis monooxygenase UbiB;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone Biosynthesis;Chorismate--pyruvate lyase (EC 4.1.3.40);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ubiquinone Biosynthesis;Ubiquinone biosynthesis monooxygenase UbiB;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Aconitate hydratase 2 (EC 4.2.1.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Biotin synthase (EC 2.8.1.6);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Chorismate synthase (EC 4.2.3.5);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Cystathionine gamma-synthase (EC 2.5.1.48);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Cysteine desulfurase (EC 2.8.1.7), SufS subfamily;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Dihydroorotase (EC 3.5.2.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Ferric uptake regulation protein FUR;",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Iron binding protein IscA for iron-sulfur cluster assembly;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284);",1
"SEED;DNA Metabolism;DNA processing cluster;Recombination protein RecR;",1
"SEED;DNA Metabolism;DNA repair, bacterial DinG and relatives;ATP-dependent helicase DinG/Rad3;",2
"SEED;DNA Metabolism;DNA repair, bacterial MutL-MutS system;DNA mismatch repair protein MutS;",1
"SEED;DNA Metabolism;DNA repair, bacterial MutL-MutS system;MutS-related protein, family 1;",1
"SEED;DNA Metabolism;DNA repair, bacterial RecBCD pathway;Exodeoxyribonuclease V beta chain (EC 3.1.11.5);",1
"SEED;DNA Metabolism;DNA repair, bacterial RecFOR pathway;ATP-dependent DNA helicase RecQ;",1
"SEED;DNA Metabolism;DNA repair, bacterial RecFOR pathway;Recombination protein RecR;",1
"SEED;DNA Metabolism;DNA repair, bacterial UvrD and related helicases;ATP-dependent DNA helicase Rep;",1
"SEED;DNA Metabolism;DNA repair, bacterial UvrD and related helicases;ATP-dependent DNA helicase UvrD/PcrA;",1
"SEED;DNA Metabolism;DNA repair, bacterial;A/G-specific adenine glycosylase (EC 3.2.2.-);",1
"SEED;DNA Metabolism;DNA repair, bacterial;DNA repair protein RadA;",1
"SEED;DNA Metabolism;DNA repair, bacterial;Exodeoxyribonuclease VII small subunit (EC 3.1.11.6);",1
"SEED;DNA Metabolism;DNA repair, bacterial;Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63);",1
"SEED;DNA Metabolism;DNA repair, UvrABC system;Excinuclease ABC subunit A;",4
"SEED;DNA Metabolism;DNA repair, UvrABC system;Excinuclease ABC subunit C;",1
"SEED;DNA Metabolism;DNA structural proteins, bacterial;Integration host factor alpha subunit;",1
"SEED;DNA Metabolism;DNA topoisomerases, Type I, ATP-independent;DNA topoisomerase I (EC 5.99.1.2);",1
"SEED;DNA Metabolism;DNA topoisomerases, Type II, ATP-dependent;Topoisomerase IV subunit A (EC 5.99.1.-);",1
"SEED;DNA Metabolism;DNA topoisomerases, Type II, ATP-dependent;Topoisomerase IV subunit B (EC 5.99.1.-);",1
"SEED;DNA Metabolism;DNA-replication;ATP-dependent DNA helicase RecQ;",1
"SEED;DNA Metabolism;DNA-replication;DNA polymerase III alpha subunit (EC 2.7.7.7);",1
"SEED;DNA Metabolism;DNA-replication;DNA polymerase III beta subunit (EC 2.7.7.7);",1
"SEED;DNA Metabolism;DNA-replication;Exodeoxyribonuclease V beta chain (EC 3.1.11.5);",1
"SEED;DNA Metabolism;DNA-replication;Recombination protein RecR;",1
"SEED;DNA Metabolism;DNA-replication;Replicative DNA helicase (DnaB) (EC 3.6.4.12);",1
"SEED;DNA Metabolism;DNA-replication;Transcription-repair coupling factor;",1
"SEED;DNA Metabolism;Plasmid replication;Chromosome (plasmid) partitioning protein ParA;",2
"SEED;DNA Metabolism;Restriction-Modification System;Type I restriction-modification system, restriction subunit R (EC 3.1.21.3);",1
"SEED;DNA Metabolism;Type I Restriction-Modification;Type I restriction-modification system, restriction subunit R (EC 3.1.21.3);",1
"SEED;Dormancy and Sporulation;Sporulation Cluster;Transcription-repair coupling factor;",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Acetyl-CoA carboxylase complexes in plants;Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14);",2
"SEED;Fatty Acids, Lipids, and Isoprenoids;Cardiolipin biosynthesis in plants;Cardiolipin synthetase (EC 2.7.8.-);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;CDP-diacylglycerol biosynthesis in plants;1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;Acyl carrier protein;",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14);",2
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid biosynthesis in plants (plastidial);3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid biosynthesis in plants (plastidial);Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14);",2
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid biosynthesis in plants (plastidial);Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);",4
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid degradation regulons;Butyryl-CoA dehydrogenase (EC 1.3.99.2);",3
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid degradation regulons;Enoyl-CoA hydratase (EC 4.2.1.17);",2
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid degradation regulons;Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);",4
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Acyl carrier protein;",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Aldehyde dehydrogenase (EC 1.2.1.3);",3
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Cardiolipin synthetase (EC 2.7.8.-);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Glycerol kinase (EC 2.7.1.30);",3
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Phosphatidylserine decarboxylase (EC 4.1.1.65);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoid biosynthesis in plants, nonmevalonate branch;1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoid biosynthesis in plants, nonmevalonate branch;4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoid Biosynthesis;1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoid Biosynthesis;4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Mycobacterial FadD proteins (fatty acid CoA- and AMP- ligases);Acetoacetyl-CoA synthetase (EC 6.2.1.16);",2
"SEED;Fatty Acids, Lipids, and Isoprenoids;Nonmevalonate Branch of Isoprenoid Biosynthesis;1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Nonmevalonate Branch of Isoprenoid Biosynthesis;4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Phosphatidylethanolamine biosynthesis in plants;Phosphatidylserine decarboxylase (EC 4.1.1.65);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Phosphatidylglycerol biosynthesis in plants;1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Polyhydroxybutyrate metabolism;Acetoacetyl-CoA synthetase (EC 6.2.1.16);",2
"SEED;Fatty Acids, Lipids, and Isoprenoids;Polyhydroxybutyrate metabolism;Enoyl-CoA hydratase (EC 4.2.1.17);",2
"SEED;Fatty Acids, Lipids, and Isoprenoids;Polyhydroxybutyrate metabolism;Intracellular PHB depolymerase (EC 3.1.1.-);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;polyprenyl synthesis;4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Polyunsaturated fatty acids biosynthesis in plants;Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);",4
"SEED;Fatty Acids, Lipids, and Isoprenoids;Triacylglycerol metabolism in plants;1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Triacylglycerol metabolism;Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Unsaturated Fatty Acid biosynthesis in plants;3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Unsaturated Fatty Acid Metabolism;Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);",4
"SEED;Iron acquisition and metabolism;Campylobacter Iron Metabolism;Ferric iron ABC transporter, iron-binding protein;",1
"SEED;Iron acquisition and metabolism;Iron acquisition in Streptococcus;Ferric iron ABC transporter, iron-binding protein;",1
"SEED;Iron acquisition and metabolism;Iron acquisition in Vibrio;Ferric iron ABC transporter, iron-binding protein;",1
"SEED;Iron acquisition and metabolism;Iron acquisition in Vibrio;Ferric uptake regulation protein FUR;",3
"SEED;Iron acquisition and metabolism;Iron acquisition in Vibrio;TonB-dependent receptor;",9
"SEED;Iron acquisition and metabolism;RCJ pfr;Ferric uptake regulation protein FUR;",3
"SEED;Iron acquisition and metabolism;Transport of Iron;Ferric iron ABC transporter, iron-binding protein;",1
"SEED;Iron acquisition and metabolism;Transport of Iron;Ferric uptake regulation protein FUR;",3
"SEED;Membrane Transport;ABC transporter branched-chain amino acid (TC 3.A.1.4.1);Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1);",1
"SEED;Membrane Transport;ABC transporter branched-chain amino acid (TC 3.A.1.4.1);Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1);",2
"SEED;Membrane Transport;ABC transporter branched-chain amino acid (TC 3.A.1.4.1);High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1);",1
"SEED;Membrane Transport;General Secretion Pathway;General secretion pathway protein I;",1
"SEED;Membrane Transport;Mannose-sensitive hemagglutinin type 4 pilus;MSHA biogenesis protein MshJ;",1
"SEED;Membrane Transport;pVir Plasmid of Campylobacter;DNA topoisomerase I (EC 5.99.1.2);",1
"SEED;Membrane Transport;pVir Plasmid of Campylobacter;Type IV secretion system protein VirD4;",1
"SEED;Membrane Transport;Ton and Tol transport systems;MotA/TolQ/ExbB proton channel family protein;",2
"SEED;Membrane Transport;Ton and Tol transport systems;TonB system biopolymer transport component;",1
"SEED;Membrane Transport;Ton and Tol transport systems;TonB-dependent receptor;",9
"SEED;Membrane Transport;Tricarboxylate transport system;Tricarboxylate transport membrane protein TctA;",1
"SEED;Membrane Transport;Type IV pilus;3-dehydroquinate synthase (EC 4.2.3.4);",1
"SEED;Membrane Transport;Type IV pilus;Leader peptidase (Prepilin peptidase) (EC 3.4.23.43);",1
"SEED;Membrane Transport;Type IV pilus;Twitching motility protein PilT;",1
"SEED;Membrane Transport;Type IV pilus;Type IV fimbrial assembly, ATPase PilB;",1
"SEED;Membrane Transport;Type IV pilus;Type IV fimbrial biogenesis protein PilY1;",1
"SEED;Membrane Transport;Type IV pilus;Type IV pilus biogenesis protein PilP;",1
"SEED;Membrane Transport;Type IV pilus;Type IV pilus biogenesis protein PilQ;",2
"SEED;Membrane Transport;Widespread colonization island;Type II/IV secretion system ATP hydrolase TadA/VirB11/CpaF, TadA subfamily;",1
"SEED;Membrane Transport;Widespread colonization island;Type II/IV secretion system ATPase TadZ/CpaE, associated with Flp pilus assembly;",1
"SEED;Membrane Transport;Widespread colonization island;Type II/IV secretion system protein TadC, associated with Flp pilus assembly;",1
"SEED;Membrane Transport;Widespread colonization island;Type IV prepilin peptidase TadV/CpaA;",1
"SEED;Metabolism of Aromatic Compounds;4-Hydroxyphenylacetic acid catabolic pathway;2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-);",1
"SEED;Metabolism of Aromatic Compounds;4-Hydroxyphenylacetic acid catabolic pathway;2-oxo-hepta-3-ene-1,7-dioic acid hydratase (EC 4.2.-.-);",1
"SEED;Metabolism of Aromatic Compounds;4-Hydroxyphenylacetic acid catabolic pathway;5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68);",1
"SEED;Metabolism of Aromatic Compounds;Anaerobic Aromatic Degredation (benzoate);Para-aminobenzoate synthase, aminase component (EC 2.6.1.85);",1
"SEED;Metabolism of Aromatic Compounds;Benzoate transport and degradation cluster;2-oxo-hepta-3-ene-1,7-dioic acid hydratase (EC 4.2.-.-);",1
"SEED;Metabolism of Aromatic Compounds;Central meta-cleavage pathway of aromatic compound degradation;2-oxo-hepta-3-ene-1,7-dioic acid hydratase (EC 4.2.-.-);",1
"SEED;Metabolism of Aromatic Compounds;Central meta-cleavage pathway of aromatic compound degradation;5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68);",1
"SEED;Metabolism of Aromatic Compounds;Gentisate degradation;Fumarylacetoacetase (EC 3.7.1.2);",2
"SEED;Metabolism of Aromatic Compounds;Homogentisate pathway of aromatic compound degradation;Fumarylacetoacetase (EC 3.7.1.2);",2
"SEED;Metabolism of Aromatic Compounds;Homogentisate pathway of aromatic compound degradation;Transcriptional regulator, IclR family;",1
"SEED;Metabolism of Aromatic Compounds;n-Phenylalkanoic acid degradation;Enoyl-CoA hydratase (EC 4.2.1.17);",2
"SEED;Metabolism of Aromatic Compounds;n-Phenylalkanoic acid degradation;Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);",4
"SEED;Metabolism of Aromatic Compounds;Quinate degradation;Quinate/shikimate dehydrogenase [Pyrroloquinoline-quinone] (EC 1.1.99.25);",1
"SEED;Metabolism of Aromatic Compounds;Salicylate and gentisate catabolism;Fumarylacetoacetase (EC 3.7.1.2);",2
"SEED;Metabolite damage and its repair or mitigation;RidA family in 981 representative prokaryotes;Acetylglutamate kinase (EC 2.7.2.8);",1
"SEED;Metabolite damage and its repair or mitigation;RidA family in 981 representative prokaryotes;Cysteine desulfurase (EC 2.8.1.7), SufS subfamily;",1
"SEED;Metabolite damage and its repair or mitigation;RidA family in 981 representative prokaryotes;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Metabolite damage and its repair or mitigation;RidA family in 981 representative prokaryotes;Dihydroorotase (EC 3.5.2.3);",1
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;Carbonic anhydrase (EC 4.2.1.1);",1
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87);",1
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;Threonine synthase (EC 4.2.3.1);",2
"SEED;Metabolite damage and its repair or mitigation;RidA1 subgroup;Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46);",3
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes carbamoyl-P;Acetylglutamate kinase (EC 2.7.2.8);",1
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes carbamoyl-P;Dihydroorotase (EC 3.5.2.3);",1
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes PLP;Cystathionine gamma-lyase (EC 4.4.1.1);",1
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes PLP;Cystathionine gamma-synthase (EC 2.5.1.48);",1
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes PLP;Cysteine desulfurase (EC 2.8.1.7), SufS subfamily;",1
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes PLP;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes PLP;Cysteine synthase (EC 2.5.1.47);",1
"SEED;Miscellaneous;Archease;",1
