"SEED","SUBERR793601"
"SEED;Cell Wall and Capsule;Rhamnose containing glycans;dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133);",1
"SEED;Cell Wall and Capsule;Rhamnose containing glycans;Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24);",1
"SEED;Cell Wall and Capsule;UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis;UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7);",1
"SEED;Central metabolism;Cyanobacterial bypass in the TCA;Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79);",1
"SEED;Central metabolism;EC 6.4.1.- Ligases that form carbon-carbon bonds;Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4);",1
"SEED;Central metabolism;EC 6.4.1.- Ligases that form carbon-carbon bonds;Pyruvate carboxylase subunit B (biotin-containing) (EC 6.4.1.1);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;5-FCL-like protein;Alcohol dehydrogenase (EC 1.1.1.1);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;5-FCL-like protein;Butyryl-CoA dehydrogenase (EC 1.3.99.2);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;5-FCL-like protein;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;5-FCL-like protein;Pyruvate dehydrogenase E1 component (EC 1.2.4.1);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;B12 Biosynthesis (Tavares copy1);CblY, a non-orthologous displasment for Alpha-ribazole-5'-phosphate phosphatase;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;B12 Biosynthesis (Tavares copy1);Sirohydrochlorin cobaltochelatase (EC 4.99.1.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;B12 Biosynthesis (Tavares copy1);Uroporphyrinogen-III methyltransferase (EC 2.1.1.107);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;BEY LIP;Cell division protein FtsZ (EC 3.4.24.-);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;BEY LIP;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;BEY LIP;Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;BEY LIP;Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;BEY LIP;Proposed lipoate regulatory protein YbeD;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;BEY LIP;UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin biosynthesis in plants;Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin biosynthesis;3-ketoacyl-CoA thiolase (EC 2.3.1.16);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin biosynthesis;Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin biosynthesis;Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin HMP;Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin synthesis & utilization;3-ketoacyl-CoA thiolase (EC 2.3.1.16);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin synthesis & utilization;Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin synthesis & utilization;Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin synthesis & utilization;Phosphoenolpyruvate carboxylase (EC 4.1.1.31);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin synthesis & utilization;Pyruvate carboxylase subunit B (biotin-containing) (EC 6.4.1.1);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CLO thiaminPP biosynthesis;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CLO thiaminPP biosynthesis;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CLO thiaminPP biosynthesis;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CLO thiaminPP biosynthesis;Thiamin ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;CoA Pantothenate HMP;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;coA-FolK;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Cobalamin Biosynthesis;Sirohydrochlorin cobaltochelatase (EC 4.99.1.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Cobalamin Biosynthesis;Uroporphyrinogen-III methyltransferase (EC 2.1.1.107);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme A Biosynthesis;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme B12 biosynthesis;CblY, a non-orthologous displasment for Alpha-ribazole-5'-phosphate phosphatase;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme B12 biosynthesis;Sirohydrochlorin cobaltochelatase (EC 4.99.1.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme B12 biosynthesis;Uroporphyrinogen-III methyltransferase (EC 2.1.1.107);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme PQQ synthesis;Choline dehydrogenase (EC 1.1.99.1);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Core tetrapyrrole biosynthesis in plants;Porphobilinogen synthase (EC 4.2.1.24);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;dcernst CoA Salvage;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;dcernst CoA Salvage2;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Ergothioneine Cyano;Glutathione synthetase (EC 6.3.2.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Experimental ThMP RZ;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Experimental tye;5-aminolevulinate synthase (EC 2.3.1.37);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Experimental tye;FIG000605: protein co-occurring with transport systems (COG1739);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Experimental tye;Porphobilinogen synthase (EC 4.2.1.24);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Experimental tye;Sirohydrochlorin cobaltochelatase (EC 4.99.1.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Experimental tye;Uroporphyrinogen-III methyltransferase (EC 2.1.1.107);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Fe-S cluster assembly;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate biosynthesis in plants;Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Biosynthesis;Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Biosynthesis;Phosphoribosylanthranilate isomerase (EC 5.3.1.24);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Biosynthesis;S-adenosylmethionine synthetase (EC 2.5.1.6);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Biosynthesis;Thymidine kinase (EC 2.7.1.21);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate HMP;Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Tryp Chlamydiae;3-dehydroquinate synthase (EC 4.2.3.4);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Tryp Chlamydiae;5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Tryp Chlamydiae;Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Tryp Chlamydiae;Phosphoribosylanthranilate isomerase (EC 5.3.1.24);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate Tryp Chlamydiae;Tryptophan synthase beta chain (EC 4.2.1.20);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Heme and Siroheme biosynthesis in plants;Uroporphyrinogen-III methyltransferase (EC 2.1.1.107);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Heme biosynthesis orphans;Heme d1 biosynthesis protein NirJ;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Heme Biosynthesis: protoporphyrin- and coproporphyrin-dependent pathways;5-aminolevulinate synthase (EC 2.3.1.37);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Heme Biosynthesis: protoporphyrin- and coproporphyrin-dependent pathways;Porphobilinogen synthase (EC 4.2.1.24);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Heme Biosynthesis: protoporphyrin- and coproporphyrin-dependent pathways;Uroporphyrinogen-III methyltransferase (EC 2.1.1.107);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;LB thiamin;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoate  transport;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoate  transport;Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoate  transport;Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoate  transport;Proposed lipoate regulatory protein YbeD;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoic acid metabolism;Proposed lipoate regulatory protein YbeD;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Methanofuran erick jmorales;N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Methanofuran erick jmorales;Valine--pyruvate aminotransferase (EC 2.6.1.66);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Methanofuran;N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Methanofuran;Valine--pyruvate aminotransferase (EC 2.6.1.66);",3
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Molybdenum cofactor biosynthesis ADH;Periplasmic molybdate-binding domain;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Molybdenum cofactor biosynthesis;Periplasmic molybdate-binding domain;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;DNA ligase (EC 6.5.1.2);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;NAD synthetase (EC 6.3.1.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;Nicotinamidase (EC 3.5.1.19);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;Quinolinate synthetase (EC 2.5.1.72);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;Ribosyl nicotinamide transporter, PnuC-like;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD and NADP cofactor biosynthesis global;Ribosylnicotinamide kinase (EC 2.7.1.22);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD consumption;DNA ligase (EC 6.5.1.2);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;NAD synthetase (EC 6.3.1.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;Nicotinamidase (EC 3.5.1.19);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;Quinolinate synthetase (EC 2.5.1.72);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;Ribosyl nicotinamide transporter, PnuC-like;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD Niacin HMP;Ribosylnicotinamide kinase (EC 2.7.1.22);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD regulation;NAD synthetase (EC 6.3.1.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD regulation;Nicotinamidase (EC 3.5.1.19);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD regulation;Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD regulation;Quinolinate synthetase (EC 2.5.1.72);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NAD regulation;Ribosyl nicotinamide transporter, PnuC-like;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;NADH-dependent reduced ferredoxin:NADDP+ oxidoreductase;Enoyl-CoA hydratase (EC 4.2.1.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Niacin, NAD and NADP biosynthesis in plants;NAD synthetase (EC 6.3.1.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Niacin, NAD and NADP biosynthesis in plants;NADH pyrophosphatase (EC 3.6.1.22);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Niacin, NAD and NADP biosynthesis in plants;Quinolinate synthetase (EC 2.5.1.72);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pantothenate and CoA biosynthesis in plants;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pterin carbinolamine dehydratase;Homogentisate 1,2-dioxygenase (EC 1.13.11.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pterin metabolism 3;Homogentisate 1,2-dioxygenase (EC 1.13.11.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin HMP;4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Riboflavin, FMN and FAD metabolism Extended;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - DHFR;5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13);",5
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Phosphoribosylanthranilate isomerase (EC 5.3.1.24);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;S-adenosylmethionine synthetase (EC 2.5.1.6);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Thymidine kinase (EC 2.7.1.21);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;Enolase (EC 4.2.1.11);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;Hexokinase (EC 2.7.1.1);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Enolase (EC 4.2.1.11);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Thiamin ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis -ThMP phosphatase;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis in plants;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Thiamin ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Thiamin ABC transporter, substrate-binding component;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;NAD synthetase (EC 6.3.1.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Aconitate hydratase (EC 4.2.1.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Aconitate hydratase 2 (EC 4.2.1.3);",2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Chorismate synthase (EC 4.2.3.5);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Cysteine desulfurase (EC 2.8.1.7);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Ferredoxin;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Ferric uptake regulation protein FUR;",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Glutamate synthase [NADPH] small chain (EC 1.4.1.13);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Glutathione synthetase (EC 6.3.2.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Phosphoglycerate kinase (EC 2.7.2.3);",1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Quinolinate synthetase (EC 2.5.1.72);",1
"SEED;DNA Metabolism;DNA Repair Base Excision;ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD;",2
"SEED;DNA Metabolism;DNA Repair Base Excision;ATP-dependent DNA ligase (EC 6.5.1.1) LigC;",1
"SEED;DNA Metabolism;DNA Repair Base Excision;DNA ligase (EC 6.5.1.2);",1
"SEED;DNA Metabolism;DNA Repair Base Excision;Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23);",1
"SEED;DNA Metabolism;DNA Repair Base Excision;Ku domain protein;",2
"SEED;DNA Metabolism;DNA repair, bacterial RecFOR pathway;RecA protein;",1
"SEED;DNA Metabolism;DNA repair, bacterial UmuCD system;RecA protein;",1
"SEED;DNA Metabolism;DNA repair, bacterial UvrD and related helicases;ATP-dependent DNA helicase Rep;",2
"SEED;DNA Metabolism;DNA repair, bacterial UvrD and related helicases;ATP-dependent DNA helicase UvrD/PcrA, proteobacterial paralog;",1
"SEED;DNA Metabolism;DNA repair, bacterial;DNA repair protein RadA;",1
"SEED;DNA Metabolism;DNA repair, bacterial;DNA repair protein RadC;",1
"SEED;DNA Metabolism;DNA repair, bacterial;RecA protein;",1
"SEED;DNA Metabolism;DNA repair, UvrABC system;Excinuclease ABC subunit A;",1
"SEED;DNA Metabolism;DNA repair, UvrABC system;Excinuclease ABC subunit B;",1
"SEED;DNA Metabolism;DNA replication, archaeal;Ribonuclease HII (EC 3.1.26.4);",1
"SEED;DNA Metabolism;DNA topoisomerases, Type II, ATP-dependent;Topoisomerase IV subunit A (EC 5.99.1.-);",1
"SEED;DNA Metabolism;DNA-replication;DNA polymerase III alpha subunit (EC 2.7.7.7);",1
"SEED;DNA Metabolism;DNA-replication;DNA polymerase III beta subunit (EC 2.7.7.7);",1
"SEED;DNA Metabolism;DNA-replication;DNA polymerase III epsilon subunit (EC 2.7.7.7);",1
"SEED;DNA Metabolism;DNA-replication;Holliday junction DNA helicase RuvB;",1
"SEED;DNA Metabolism;DNA-replication;RecA protein;",1
"SEED;DNA Metabolism;DNA-replication;Transcription-repair coupling factor;",1
"SEED;DNA Metabolism;Nonhomologous End-Joining in Bacteria;ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD;",2
"SEED;DNA Metabolism;Nonhomologous End-Joining in Bacteria;ATP-dependent DNA ligase (EC 6.5.1.1) LigC;",1
"SEED;DNA Metabolism;Nonhomologous End-Joining in Bacteria;Ku domain protein;",2
"SEED;DNA Metabolism;RecA and RecX;RecA protein;",1
"SEED;DNA Metabolism;Restriction-Modification System;Type I restriction-modification system, restriction subunit R (EC 3.1.21.3);",2
"SEED;DNA Metabolism;Restriction-Modification System;Type I restriction-modification system, specificity subunit S (EC 3.1.21.3);",1
"SEED;DNA Metabolism;RuvABC plus a hypothetical;Holliday junction DNA helicase RuvB;",1
"SEED;DNA Metabolism;Type I Restriction-Modification;Type I restriction-modification system, restriction subunit R (EC 3.1.21.3);",2
"SEED;DNA Metabolism;Type I Restriction-Modification;Type I restriction-modification system, specificity subunit S (EC 3.1.21.3);",1
"SEED;DNA Metabolism;YcfH;Putative deoxyribonuclease YjjV;",1
"SEED;Dormancy and Sporulation;Sporulation Cluster;Transcription-repair coupling factor;",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Acetyl-CoA carboxylase complexes in plants;Biotin carboxyl carrier protein of acetyl-CoA carboxylase;",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Cardiolipin biosynthesis in plants;CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100);",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;Acyl carrier protein;",1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;Biotin carboxyl carrier protein of acetyl-CoA carboxylase;",1
