root;	110.0
ERR793600.1258663	root; cellular organisms;
ERR793600.1259029	root; cellular organisms;
ERR793600.1259489	root; cellular organisms;
ERR793600.1259495	root; cellular organisms;
ERR793600.1260598	root; cellular organisms;
ERR793600.1262277	root; cellular organisms;
ERR793600.1262431	root; cellular organisms;
ERR793600.1262523	root; cellular organisms;
ERR793600.1263517	root; cellular organisms;
ERR793600.1264759	root; cellular organisms;
ERR793600.1266354	root; cellular organisms;
ERR793600.1266760	root; cellular organisms;
ERR793600.1266820	root; cellular organisms;
ERR793600.1267528	root; cellular organisms;
ERR793600.1268783	root; cellular organisms;
ERR793600.1269526	root; cellular organisms;
ERR793600.1269652	root; cellular organisms;
ERR793600.1272238	root; cellular organisms;
ERR793600.1272827	root; cellular organisms;
ERR793600.1272915	root; cellular organisms;
ERR793600.1273744	root; cellular organisms;
ERR793600.1276242	root; cellular organisms;
ERR793600.1276443	root; cellular organisms;
ERR793600.1276452	root; cellular organisms;
ERR793600.1276701	root; cellular organisms;
ERR793600.1276719	root; cellular organisms;
ERR793600.1277765	root; cellular organisms;
ERR793600.1278047	root; cellular organisms;
ERR793600.1279432	root; cellular organisms;
ERR793600.1279743	root; cellular organisms;
ERR793600.1280556	root; cellular organisms;
ERR793600.1282380	root; cellular organisms;
ERR793600.1282530	root; cellular organisms;
ERR793600.1283618	root; cellular organisms;
ERR793600.1283988	root; cellular organisms;
ERR793600.1284918	root; cellular organisms;
ERR793600.1286266	root; cellular organisms;
ERR793600.1287968	root; cellular organisms;
ERR793600.1288612	root; cellular organisms;
ERR793600.1288628	root; cellular organisms;
ERR793600.1289006	root; cellular organisms;
ERR793600.1289299	root; cellular organisms;
ERR793600.1291531	root; cellular organisms;
ERR793600.1292695	root; cellular organisms;
ERR793600.1293610	root; cellular organisms;
ERR793600.1297083	root; cellular organisms;
ERR793600.1297145	root; cellular organisms;
ERR793600.1297564	root; cellular organisms;
ERR793600.1297878	root; cellular organisms;
ERR793600.1298298	root; cellular organisms;
ERR793600.1298510	root; cellular organisms;
ERR793600.1301397	root; cellular organisms;
ERR793600.1302057	root; cellular organisms;
ERR793600.1303645	root; cellular organisms;
ERR793600.1310156	root; cellular organisms;
ERR793600.1311258	root; cellular organisms;
ERR793600.1312699	root; cellular organisms;
ERR793600.1313685	root; cellular organisms;
ERR793600.1315496	root; cellular organisms;
ERR793600.1316016	root; cellular organisms;
ERR793600.1317260	root; cellular organisms;
ERR793600.1321330	root; cellular organisms;
ERR793600.1323123	root; cellular organisms;
ERR793600.1324411	root; cellular organisms;
ERR793600.1325162	root; cellular organisms;
ERR793600.1334652	root; cellular organisms;
ERR793600.1335920	root; cellular organisms;
ERR793600.1337354	root; cellular organisms;
ERR793600.1338380	root; cellular organisms;
ERR793600.1338824	root; cellular organisms;
ERR793600.1341274	root; cellular organisms;
ERR793600.1341802	root; cellular organisms;
ERR793600.1341812	root; cellular organisms;
ERR793600.1344019	root; cellular organisms;
ERR793600.1344439	root; cellular organisms;
ERR793600.1345443	root; cellular organisms;
ERR793600.1348199	root; cellular organisms;
ERR793600.1348353	root; cellular organisms;
ERR793600.1349406	root; cellular organisms;
ERR793600.1350560	root; cellular organisms;
ERR793600.1351260	root; cellular organisms;
ERR793600.1352185	root; cellular organisms;
ERR793600.1354344	root; cellular organisms;
ERR793600.1355190	root; cellular organisms;
ERR793600.1355749	root; cellular organisms;
ERR793600.1355967	root; cellular organisms;
ERR793600.1356837	root; cellular organisms;
ERR793600.1362207	root; cellular organisms;
ERR793600.1363639	root; cellular organisms;
ERR793600.1363839	root; cellular organisms;
ERR793600.1363927	root; cellular organisms;
ERR793600.1364475	root; cellular organisms;
ERR793600.1365564	root; cellular organisms;
ERR793600.1367972	root; cellular organisms;
ERR793600.1369121	root; cellular organisms;
ERR793600.1369705	root; cellular organisms;
ERR793600.1375969	root; cellular organisms;
ERR793600.1377282	root; cellular organisms;
ERR793600.1377426	root; cellular organisms;
ERR793600.1378521	root; cellular organisms;
ERR793600.1382364	root; cellular organisms;
ERR793600.1385645	root; cellular organisms;
ERR793600.1388564	root; cellular organisms;
ERR793600.1390577	root; cellular organisms;
ERR793600.1390965	root; cellular organisms;
ERR793600.1394513	root; cellular organisms;
ERR793600.1396659	root; cellular organisms;
ERR793600.1397778	root; cellular organisms;
ERR793600.1397859	root; cellular organisms;
ERR793600.1398248	root; cellular organisms;
ERR793600.1399118	root; cellular organisms;
ERR793600.1402099	root; cellular organisms;
ERR793600.1402526	root; cellular organisms;
ERR793600.1404820	root; cellular organisms;
ERR793600.1406082	root; cellular organisms;
ERR793600.1406136	root; cellular organisms;
ERR793600.1406352	root; cellular organisms;
ERR793600.1406963	root; cellular organisms;
ERR793600.1408673	root; cellular organisms;
ERR793600.1410234	root; cellular organisms;
ERR793600.1410272	root; cellular organisms;
ERR793600.1411185	root; cellular organisms;
ERR793600.1414246	root; cellular organisms;
ERR793600.1417336	root; cellular organisms;
ERR793600.1419033	root; cellular organisms;
ERR793600.1419177	root; cellular organisms;
ERR793600.1419490	root; cellular organisms;
ERR793600.1419961	root; cellular organisms;
ERR793600.1420782	root; cellular organisms;
ERR793600.1421890	root; cellular organisms;
ERR793600.1422126	root; cellular organisms;
ERR793600.1422207	root; cellular organisms;
ERR793600.1423634	root; cellular organisms;
ERR793600.1426097	root; cellular organisms;
ERR793600.1426402	root; cellular organisms;
ERR793600.1427228	root; cellular organisms;
ERR793600.1431998	root; cellular organisms;
ERR793600.1434225	root; cellular organisms;
ERR793600.1436659	root; cellular organisms;
ERR793600.1437068	root; cellular organisms;
ERR793600.1437636	root; cellular organisms;
ERR793600.1442542	root; cellular organisms;
ERR793600.1442977	root; cellular organisms;
ERR793600.1443766	root; cellular organisms;
ERR793600.1446524	root; cellular organisms;
ERR793600.1447187	root; cellular organisms;
ERR793600.1451229	root; cellular organisms;
ERR793600.1455835	root; cellular organisms;
ERR793600.1462580	root; cellular organisms;
ERR793600.1463481	root; cellular organisms;
ERR793600.1466576	root; cellular organisms;
ERR793600.1469506	root; cellular organisms;
ERR793600.1470356	root; cellular organisms;
ERR793600.1474419	root; cellular organisms;
ERR793600.1474490	root; cellular organisms;
ERR793600.1474903	root; cellular organisms;
ERR793600.1475979	root; cellular organisms;
ERR793600.1476037	root; cellular organisms;
ERR793600.1476605	root; cellular organisms;
ERR793600.1477695	root; cellular organisms;
ERR793600.1479293	root; cellular organisms;
ERR793600.1481689	root; cellular organisms;
ERR793600.1481880	root; cellular organisms;
ERR793600.1482115	root; cellular organisms;
ERR793600.1487290	root; cellular organisms;
ERR793600.1488164	root; cellular organisms;
ERR793600.1488509	root; cellular organisms;
ERR793600.1488889	root; cellular organisms;
ERR793600.1489021	root; cellular organisms;
ERR793600.1491166	root; cellular organisms;
ERR793600.1494236	root; cellular organisms;
ERR793600.1495581	root; cellular organisms;
ERR793600.1496027	root; cellular organisms;
ERR793600.1496154	root; cellular organisms;
ERR793600.1496731	root; cellular organisms;
ERR793600.1497079	root; cellular organisms;
ERR793600.1498533	root; cellular organisms;
ERR793600.1504730	root; cellular organisms;
ERR793600.1506386	root; cellular organisms;
ERR793600.1510077	root; cellular organisms;
ERR793600.1510153	root; cellular organisms;
ERR793600.1510878	root; cellular organisms;
ERR793600.1510966	root; cellular organisms;
ERR793600.1511356	root; cellular organisms;
ERR793600.1520589	root; cellular organisms;
ERR793600.1520892	root; cellular organisms;
ERR793600.1521650	root; cellular organisms;
ERR793600.1522334	root; cellular organisms;
ERR793600.1522820	root; cellular organisms;
ERR793600.1523923	root; cellular organisms;
ERR793600.1529325	root; cellular organisms;
ERR793600.1529896	root; cellular organisms;
ERR793600.1531172	root; cellular organisms;
ERR793600.1531212	root; cellular organisms;
ERR793600.1532120	root; cellular organisms;
ERR793600.1533707	root; cellular organisms;
ERR793600.1536233	root; cellular organisms;
ERR793600.1538169	root; cellular organisms;
ERR793600.1540157	root; cellular organisms;
ERR793600.1541759	root; cellular organisms;
ERR793600.1543517	root; cellular organisms;
ERR793600.1544400	root; cellular organisms;
ERR793600.1546057	root; cellular organisms;
ERR793600.1552139	root; cellular organisms;
ERR793600.1554585	root; cellular organisms;
ERR793600.1555033	root; cellular organisms;
ERR793600.1558689	root; cellular organisms;
ERR793600.1560900	root; cellular organisms;
ERR793600.1561992	root; cellular organisms;
ERR793600.1562225	root; cellular organisms;
ERR793600.1563690	root; cellular organisms;
ERR793600.1564267	root; cellular organisms;
ERR793600.1567852	root; cellular organisms;
ERR793600.1570713	root; cellular organisms;
ERR793600.1571130	root; cellular organisms;
ERR793600.1571262	root; cellular organisms;
ERR793600.1571732	root; cellular organisms;
ERR793600.1573876	root; cellular organisms;
ERR793600.1573961	root; cellular organisms;
ERR793600.1575971	root; cellular organisms;
ERR793600.1577830	root; cellular organisms;
ERR793600.1579730	root; cellular organisms;
ERR793600.1580189	root; cellular organisms;
ERR793600.1580753	root; cellular organisms;
ERR793600.1580964	root; cellular organisms;
ERR793600.1583213	root; cellular organisms;
ERR793600.1584563	root; cellular organisms;
ERR793600.1585763	root; cellular organisms;
ERR793600.1587812	root; cellular organisms;
ERR793600.1587963	root; cellular organisms;
ERR793600.1588917	root; cellular organisms;
ERR793600.1589574	root; cellular organisms;
ERR793600.1589711	root; cellular organisms;
ERR793600.513	root; cellular organisms;
ERR793600.1560	root; cellular organisms;
ERR793600.2451	root; cellular organisms;
ERR793600.4152	root; cellular organisms;
ERR793600.4721	root; cellular organisms;
ERR793600.9241	root; cellular organisms;
ERR793600.10645	root; cellular organisms;
ERR793600.13040	root; cellular organisms;
ERR793600.14294	root; cellular organisms;
ERR793600.16218	root; cellular organisms;
ERR793600.22299	root; cellular organisms;
ERR793600.23029	root; cellular organisms;
ERR793600.23266	root; cellular organisms;
ERR793600.24065	root; cellular organisms;
ERR793600.25867	root; cellular organisms;
ERR793600.27873	root; cellular organisms;
ERR793600.28552	root; cellular organisms;
ERR793600.31006	root; cellular organisms;
ERR793600.31635	root; cellular organisms;
ERR793600.32325	root; cellular organisms;
ERR793600.32514	root; cellular organisms;
ERR793600.32972	root; cellular organisms;
ERR793600.34427	root; cellular organisms;
ERR793600.35054	root; cellular organisms;
ERR793600.37333	root; cellular organisms;
ERR793600.38486	root; cellular organisms;
ERR793600.39451	root; cellular organisms;
ERR793600.42249	root; cellular organisms;
ERR793600.42799	root; cellular organisms;
ERR793600.43320	root; cellular organisms;
ERR793600.43973	root; cellular organisms;
ERR793600.44026	root; cellular organisms;
ERR793600.45520	root; cellular organisms;
ERR793600.47555	root; cellular organisms;
ERR793600.49835	root; cellular organisms;
ERR793600.50125	root; cellular organisms;
ERR793600.50930	root; cellular organisms;
ERR793600.51446	root; cellular organisms;
ERR793600.52026	root; cellular organisms;
ERR793600.53898	root; cellular organisms;
ERR793600.54925	root; cellular organisms;
ERR793600.55559	root; cellular organisms;
ERR793600.56316	root; cellular organisms;
ERR793600.56336	root; cellular organisms;
ERR793600.56404	root; cellular organisms;
ERR793600.60096	root; cellular organisms;
ERR793600.62032	root; cellular organisms;
ERR793600.62808	root; cellular organisms;
ERR793600.63783	root; cellular organisms;
ERR793600.64605	root; cellular organisms;
ERR793600.64906	root; cellular organisms;
ERR793600.65380	root; cellular organisms;
ERR793600.67288	root; cellular organisms;
ERR793600.67894	root; cellular organisms;
ERR793600.68623	root; cellular organisms;
ERR793600.68769	root; cellular organisms;
ERR793600.70005	root; cellular organisms;
ERR793600.70987	root; cellular organisms;
ERR793600.71970	root; cellular organisms;
ERR793600.73755	root; cellular organisms;
ERR793600.73997	root; cellular organisms;
ERR793600.74665	root; cellular organisms;
ERR793600.76184	root; cellular organisms;
ERR793600.76887	root; cellular organisms;
ERR793600.77763	root; cellular organisms;
ERR793600.79189	root; cellular organisms;
ERR793600.79198	root; cellular organisms;
ERR793600.80214	root; cellular organisms;
ERR793600.83500	root; cellular organisms;
ERR793600.83643	root; cellular organisms;
ERR793600.85110	root; cellular organisms;
ERR793600.86634	root; cellular organisms;
ERR793600.87817	root; cellular organisms;
ERR793600.93164	root; cellular organisms;
ERR793600.94192	root; cellular organisms;
ERR793600.95530	root; cellular organisms;
ERR793600.96864	root; cellular organisms;
ERR793600.96910	root; cellular organisms;
ERR793600.97099	root; cellular organisms;
ERR793600.97752	root; cellular organisms;
ERR793600.97807	root; cellular organisms;
ERR793600.97876	root; cellular organisms;
ERR793600.102984	root; cellular organisms;
ERR793600.103479	root; cellular organisms;
ERR793600.107505	root; cellular organisms;
ERR793600.107578	root; cellular organisms;
ERR793600.108118	root; cellular organisms;
ERR793600.108956	root; cellular organisms;
ERR793600.109038	root; cellular organisms;
ERR793600.110038	root; cellular organisms;
ERR793600.112229	root; cellular organisms;
ERR793600.116024	root; cellular organisms;
ERR793600.117007	root; cellular organisms;
ERR793600.125278	root; cellular organisms;
ERR793600.126242	root; cellular organisms;
ERR793600.130567	root; cellular organisms;
ERR793600.130734	root; cellular organisms;
ERR793600.131158	root; cellular organisms;
ERR793600.131868	root; cellular organisms;
ERR793600.132685	root; cellular organisms;
ERR793600.133486	root; cellular organisms;
ERR793600.133980	root; cellular organisms;
ERR793600.135415	root; cellular organisms;
ERR793600.137499	root; cellular organisms;
ERR793600.137676	root; cellular organisms;
ERR793600.137897	root; cellular organisms;
ERR793600.140928	root; cellular organisms;
ERR793600.142707	root; cellular organisms;
ERR793600.144058	root; cellular organisms;
ERR793600.144563	root; cellular organisms;
ERR793600.145921	root; cellular organisms;
ERR793600.148401	root; cellular organisms;
ERR793600.152562	root; cellular organisms;
ERR793600.152738	root; cellular organisms;
ERR793600.153068	root; cellular organisms;
ERR793600.153889	root; cellular organisms;
ERR793600.156785	root; cellular organisms;
ERR793600.157238	root; cellular organisms;
ERR793600.157408	root; cellular organisms;
ERR793600.157477	root; cellular organisms;
ERR793600.157691	root; cellular organisms;
ERR793600.157899	root; cellular organisms;
ERR793600.157902	root; cellular organisms;
ERR793600.157963	root; cellular organisms;
ERR793600.158154	root; cellular organisms;
ERR793600.160929	root; cellular organisms;
ERR793600.161248	root; cellular organisms;
ERR793600.161479	root; cellular organisms;
ERR793600.162484	root; cellular organisms;
ERR793600.162685	root; cellular organisms;
ERR793600.163553	root; cellular organisms;
ERR793600.164276	root; cellular organisms;
ERR793600.164999	root; cellular organisms;
ERR793600.165010	root; cellular organisms;
ERR793600.165255	root; cellular organisms;
ERR793600.166084	root; cellular organisms;
ERR793600.167226	root; cellular organisms;
ERR793600.171476	root; cellular organisms;
ERR793600.174682	root; cellular organisms;
ERR793600.174929	root; cellular organisms;
ERR793600.177380	root; cellular organisms;
ERR793600.178943	root; cellular organisms;
ERR793600.179508	root; cellular organisms;
ERR793600.180129	root; cellular organisms;
ERR793600.180150	root; cellular organisms;
ERR793600.180736	root; cellular organisms;
ERR793600.180753	root; cellular organisms;
ERR793600.181051	root; cellular organisms;
ERR793600.181215	root; cellular organisms;
ERR793600.181959	root; cellular organisms;
ERR793600.183525	root; cellular organisms;
ERR793600.183837	root; cellular organisms;
ERR793600.185411	root; cellular organisms;
ERR793600.185908	root; cellular organisms;
ERR793600.187092	root; cellular organisms;
ERR793600.187687	root; cellular organisms;
ERR793600.189028	root; cellular organisms;
ERR793600.190987	root; cellular organisms;
ERR793600.191397	root; cellular organisms;
ERR793600.191466	root; cellular organisms;
ERR793600.194039	root; cellular organisms;
ERR793600.195485	root; cellular organisms;
ERR793600.197269	root; cellular organisms;
ERR793600.197781	root; cellular organisms;
ERR793600.198764	root; cellular organisms;
ERR793600.198920	root; cellular organisms;
ERR793600.199204	root; cellular organisms;
ERR793600.200172	root; cellular organisms;
ERR793600.200585	root; cellular organisms;
ERR793600.203101	root; cellular organisms;
ERR793600.206509	root; cellular organisms;
ERR793600.207132	root; cellular organisms;
ERR793600.209943	root; cellular organisms;
ERR793600.210386	root; cellular organisms;
ERR793600.210440	root; cellular organisms;
ERR793600.211125	root; cellular organisms;
ERR793600.211211	root; cellular organisms;
ERR793600.211247	root; cellular organisms;
ERR793600.211366	root; cellular organisms;
ERR793600.212167	root; cellular organisms;
ERR793600.212562	root; cellular organisms;
ERR793600.214144	root; cellular organisms;
ERR793600.215544	root; cellular organisms;
ERR793600.216146	root; cellular organisms;
ERR793600.216299	root; cellular organisms;
ERR793600.216689	root; cellular organisms;
ERR793600.216734	root; cellular organisms;
ERR793600.216783	root; cellular organisms;
ERR793600.217494	root; cellular organisms;
ERR793600.218104	root; cellular organisms;
ERR793600.219050	root; cellular organisms;
ERR793600.220956	root; cellular organisms;
ERR793600.221069	root; cellular organisms;
ERR793600.222890	root; cellular organisms;
ERR793600.224672	root; cellular organisms;
ERR793600.225252	root; cellular organisms;
ERR793600.225491	root; cellular organisms;
ERR793600.227539	root; cellular organisms;
ERR793600.230317	root; cellular organisms;
ERR793600.230336	root; cellular organisms;
ERR793600.230780	root; cellular organisms;
ERR793600.231458	root; cellular organisms;
ERR793600.231874	root; cellular organisms;
ERR793600.234166	root; cellular organisms;
ERR793600.234859	root; cellular organisms;
ERR793600.239291	root; cellular organisms;
ERR793600.241292	root; cellular organisms;
ERR793600.243239	root; cellular organisms;
ERR793600.243621	root; cellular organisms;
ERR793600.245105	root; cellular organisms;
ERR793600.246543	root; cellular organisms;
ERR793600.247354	root; cellular organisms;
ERR793600.248194	root; cellular organisms;
ERR793600.249833	root; cellular organisms;
ERR793600.251866	root; cellular organisms;
ERR793600.253016	root; cellular organisms;
ERR793600.254060	root; cellular organisms;
ERR793600.255672	root; cellular organisms;
ERR793600.257453	root; cellular organisms;
ERR793600.258394	root; cellular organisms;
ERR793600.258493	root; cellular organisms;
ERR793600.260502	root; cellular organisms;
ERR793600.265380	root; cellular organisms;
ERR793600.266794	root; cellular organisms;
ERR793600.267151	root; cellular organisms;
ERR793600.267643	root; cellular organisms;
ERR793600.271466	root; cellular organisms;
ERR793600.271537	root; cellular organisms;
ERR793600.273342	root; cellular organisms;
ERR793600.274825	root; cellular organisms;
ERR793600.275854	root; cellular organisms;
ERR793600.277136	root; cellular organisms;
ERR793600.277544	root; cellular organisms;
ERR793600.283300	root; cellular organisms;
ERR793600.284294	root; cellular organisms;
ERR793600.285833	root; cellular organisms;
ERR793600.285865	root; cellular organisms;
ERR793600.286917	root; cellular organisms;
ERR793600.289998	root; cellular organisms;
ERR793600.290028	root; cellular organisms;
ERR793600.291671	root; cellular organisms;
ERR793600.291944	root; cellular organisms;
ERR793600.292252	root; cellular organisms;
ERR793600.292390	root; cellular organisms;
ERR793600.292393	root; cellular organisms;
ERR793600.293119	root; cellular organisms;
ERR793600.295663	root; cellular organisms;
ERR793600.295990	root; cellular organisms;
ERR793600.298775	root; cellular organisms;
ERR793600.299283	root; cellular organisms;
ERR793600.299286	root; cellular organisms;
ERR793600.299774	root; cellular organisms;
ERR793600.300185	root; cellular organisms;
ERR793600.300495	root; cellular organisms;
ERR793600.300560	root; cellular organisms;
ERR793600.300657	root; cellular organisms;
ERR793600.301694	root; cellular organisms;
ERR793600.301776	root; cellular organisms;
ERR793600.302064	root; cellular organisms;
ERR793600.303147	root; cellular organisms;
ERR793600.307869	root; cellular organisms;
ERR793600.309329	root; cellular organisms;
ERR793600.312246	root; cellular organisms;
ERR793600.313599	root; cellular organisms;
ERR793600.313979	root; cellular organisms;
ERR793600.315174	root; cellular organisms;
ERR793600.317280	root; cellular organisms;
ERR793600.317876	root; cellular organisms;
ERR793600.318839	root; cellular organisms;
ERR793600.324900	root; cellular organisms;
ERR793600.327294	root; cellular organisms;
ERR793600.328421	root; cellular organisms;
ERR793600.332470	root; cellular organisms;
ERR793600.336542	root; cellular organisms;
ERR793600.337132	root; cellular organisms;
ERR793600.338959	root; cellular organisms;
ERR793600.339452	root; cellular organisms;
ERR793600.340304	root; cellular organisms;
ERR793600.341217	root; cellular organisms;
ERR793600.342277	root; cellular organisms;
ERR793600.343561	root; cellular organisms;
ERR793600.344729	root; cellular organisms;
ERR793600.345134	root; cellular organisms;
ERR793600.345770	root; cellular organisms;
ERR793600.346779	root; cellular organisms;
ERR793600.347897	root; cellular organisms;
ERR793600.348015	root; cellular organisms;
ERR793600.348400	root; cellular organisms;
ERR793600.352278	root; cellular organisms;
ERR793600.353501	root; cellular organisms;
ERR793600.354200	root; cellular organisms;
ERR793600.356090	root; cellular organisms;
ERR793600.357055	root; cellular organisms;
ERR793600.358591	root; cellular organisms;
ERR793600.359272	root; cellular organisms;
ERR793600.362233	root; cellular organisms;
ERR793600.365100	root; cellular organisms;
ERR793600.365704	root; cellular organisms;
ERR793600.365889	root; cellular organisms;
ERR793600.367152	root; cellular organisms;
ERR793600.367871	root; cellular organisms;
ERR793600.368540	root; cellular organisms;
ERR793600.369212	root; cellular organisms;
ERR793600.369747	root; cellular organisms;
ERR793600.369969	root; cellular organisms;
ERR793600.370157	root; cellular organisms;
ERR793600.370377	root; cellular organisms;
ERR793600.370975	root; cellular organisms;
ERR793600.375308	root; cellular organisms;
ERR793600.377362	root; cellular organisms;
ERR793600.377952	root; cellular organisms;
ERR793600.377955	root; cellular organisms;
ERR793600.378169	root; cellular organisms;
ERR793600.378698	root; cellular organisms;
ERR793600.379007	root; cellular organisms;
ERR793600.379628	root; cellular organisms;
ERR793600.380509	root; cellular organisms;
ERR793600.380969	root; cellular organisms;
ERR793600.386075	root; cellular organisms;
ERR793600.388678	root; cellular organisms;
ERR793600.389558	root; cellular organisms;
ERR793600.390233	root; cellular organisms;
ERR793600.391796	root; cellular organisms;
ERR793600.392106	root; cellular organisms;
ERR793600.392342	root; cellular organisms;
ERR793600.392764	root; cellular organisms;
ERR793600.393171	root; cellular organisms;
ERR793600.393380	root; cellular organisms;
ERR793600.394122	root; cellular organisms;
ERR793600.394215	root; cellular organisms;
ERR793600.395246	root; cellular organisms;
ERR793600.397023	root; cellular organisms;
ERR793600.399918	root; cellular organisms;
ERR793600.400187	root; cellular organisms;
ERR793600.400693	root; cellular organisms;
ERR793600.401232	root; cellular organisms;
ERR793600.403385	root; cellular organisms;
ERR793600.408533	root; cellular organisms;
ERR793600.409580	root; cellular organisms;
ERR793600.411937	root; cellular organisms;
ERR793600.413434	root; cellular organisms;
ERR793600.414248	root; cellular organisms;
ERR793600.415057	root; cellular organisms;
ERR793600.416357	root; cellular organisms;
ERR793600.417590	root; cellular organisms;
ERR793600.418879	root; cellular organisms;
ERR793600.419001	root; cellular organisms;
ERR793600.419097	root; cellular organisms;
ERR793600.421103	root; cellular organisms;
ERR793600.421913	root; cellular organisms;
ERR793600.422851	root; cellular organisms;
ERR793600.425733	root; cellular organisms;
ERR793600.426602	root; cellular organisms;
ERR793600.428062	root; cellular organisms;
ERR793600.429117	root; cellular organisms;
ERR793600.429179	root; cellular organisms;
ERR793600.429442	root; cellular organisms;
ERR793600.431399	root; cellular organisms;
ERR793600.432932	root; cellular organisms;
ERR793600.433276	root; cellular organisms;
ERR793600.434025	root; cellular organisms;
ERR793600.437353	root; cellular organisms;
ERR793600.439113	root; cellular organisms;
ERR793600.440806	root; cellular organisms;
ERR793600.441076	root; cellular organisms;
ERR793600.441453	root; cellular organisms;
ERR793600.447409	root; cellular organisms;
ERR793600.448511	root; cellular organisms;
ERR793600.449269	root; cellular organisms;
ERR793600.449901	root; cellular organisms;
ERR793600.449957	root; cellular organisms;
ERR793600.451150	root; cellular organisms;
ERR793600.451867	root; cellular organisms;
ERR793600.452169	root; cellular organisms;
ERR793600.453712	root; cellular organisms;
ERR793600.453866	root; cellular organisms;
ERR793600.454611	root; cellular organisms;
ERR793600.456855	root; cellular organisms;
ERR793600.461518	root; cellular organisms;
ERR793600.461869	root; cellular organisms;
ERR793600.466047	root; cellular organisms;
ERR793600.468974	root; cellular organisms;
ERR793600.469883	root; cellular organisms;
ERR793600.470825	root; cellular organisms;
ERR793600.470977	root; cellular organisms;
ERR793600.471238	root; cellular organisms;
ERR793600.473580	root; cellular organisms;
ERR793600.473991	root; cellular organisms;
ERR793600.474447	root; cellular organisms;
ERR793600.476786	root; cellular organisms;
ERR793600.477116	root; cellular organisms;
ERR793600.477203	root; cellular organisms;
ERR793600.477775	root; cellular organisms;
ERR793600.478708	root; cellular organisms;
ERR793600.478855	root; cellular organisms;
ERR793600.481579	root; cellular organisms;
ERR793600.484410	root; cellular organisms;
ERR793600.485260	root; cellular organisms;
ERR793600.485306	root; cellular organisms;
ERR793600.486930	root; cellular organisms;
ERR793600.487340	root; cellular organisms;
ERR793600.488336	root; cellular organisms;
ERR793600.491759	root; cellular organisms;
ERR793600.496730	root; cellular organisms;
ERR793600.497117	root; cellular organisms;
ERR793600.501280	root; cellular organisms;
ERR793600.503924	root; cellular organisms;
ERR793600.504795	root; cellular organisms;
ERR793600.504820	root; cellular organisms;
ERR793600.508627	root; cellular organisms;
ERR793600.509025	root; cellular organisms;
ERR793600.510852	root; cellular organisms;
ERR793600.511073	root; cellular organisms;
ERR793600.511946	root; cellular organisms;
ERR793600.511982	root; cellular organisms;
ERR793600.512095	root; cellular organisms;
ERR793600.512203	root; cellular organisms;
ERR793600.514347	root; cellular organisms;
ERR793600.515594	root; cellular organisms;
ERR793600.515774	root; cellular organisms;
ERR793600.516305	root; cellular organisms;
ERR793600.516353	root; cellular organisms;
ERR793600.516444	root; cellular organisms;
ERR793600.517488	root; cellular organisms;
ERR793600.520308	root; cellular organisms;
ERR793600.526574	root; cellular organisms;
ERR793600.529503	root; cellular organisms;
ERR793600.531504	root; cellular organisms;
ERR793600.537786	root; cellular organisms;
ERR793600.540802	root; cellular organisms;
ERR793600.542339	root; cellular organisms;
ERR793600.542406	root; cellular organisms;
ERR793600.542516	root; cellular organisms;
ERR793600.542642	root; cellular organisms;
ERR793600.543577	root; cellular organisms;
ERR793600.543684	root; cellular organisms;
ERR793600.547690	root; cellular organisms;
ERR793600.548580	root; cellular organisms;
ERR793600.549145	root; cellular organisms;
ERR793600.549632	root; cellular organisms;
ERR793600.551203	root; cellular organisms;
ERR793600.551608	root; cellular organisms;
ERR793600.552991	root; cellular organisms;
ERR793600.554392	root; cellular organisms;
ERR793600.558869	root; cellular organisms;
ERR793600.559753	root; cellular organisms;
ERR793600.560769	root; cellular organisms;
ERR793600.560916	root; cellular organisms;
ERR793600.562469	root; cellular organisms;
ERR793600.564206	root; cellular organisms;
ERR793600.564758	root; cellular organisms;
ERR793600.566234	root; cellular organisms;
ERR793600.570582	root; cellular organisms;
ERR793600.570966	root; cellular organisms;
ERR793600.571737	root; cellular organisms;
ERR793600.571851	root; cellular organisms;
ERR793600.573373	root; cellular organisms;
ERR793600.573879	root; cellular organisms;
ERR793600.577634	root; cellular organisms;
ERR793600.578938	root; cellular organisms;
ERR793600.579465	root; cellular organisms;
ERR793600.580188	root; cellular organisms;
ERR793600.580318	root; cellular organisms;
ERR793600.580440	root; cellular organisms;
ERR793600.580587	root; cellular organisms;
ERR793600.583446	root; cellular organisms;
ERR793600.586238	root; cellular organisms;
ERR793600.590493	root; cellular organisms;
ERR793600.590794	root; cellular organisms;
ERR793600.590797	root; cellular organisms;
ERR793600.591729	root; cellular organisms;
ERR793600.592284	root; cellular organisms;
ERR793600.592642	root; cellular organisms;
ERR793600.593432	root; cellular organisms;
ERR793600.593690	root; cellular organisms;
ERR793600.595071	root; cellular organisms;
ERR793600.595107	root; cellular organisms;
ERR793600.597762	root; cellular organisms;
ERR793600.598918	root; cellular organisms;
ERR793600.601465	root; cellular organisms;
ERR793600.603597	root; cellular organisms;
ERR793600.604325	root; cellular organisms;
ERR793600.604521	root; cellular organisms;
ERR793600.608743	root; cellular organisms;
ERR793600.608829	root; cellular organisms;
ERR793600.608971	root; cellular organisms;
ERR793600.609071	root; cellular organisms;
ERR793600.610299	root; cellular organisms;
ERR793600.610312	root; cellular organisms;
ERR793600.610978	root; cellular organisms;
ERR793600.612009	root; cellular organisms;
