"SEED","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pantothenate and CoA biosynthesis in plants;Phosphopantothenoylcysteine synthetase (EC 6.3.2.5);",NA,NA,1,3,NA,NA,NA,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pterin carbinolamine dehydratase;Homogentisate 1,2-dioxygenase (EC 1.13.11.5);",NA,NA,1,NA,NA,2,2,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pterin metabolism 3;Homogentisate 1,2-dioxygenase (EC 1.13.11.5);",NA,NA,1,NA,NA,2,2,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin (Vitamin B6) Biosynthesis;4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262);",NA,NA,1,NA,NA,1,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Pyridoxin HMP;4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262);",NA,NA,1,NA,NA,1,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Phosphoribosylanthranilate isomerase (EC 5.3.1.24);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;S-adenosylmethionine synthetase (EC 2.5.1.6);",NA,NA,1,1,1,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Folate;Thymidine kinase (EC 2.7.1.21);",NA,NA,1,NA,NA,1,NA,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;Enolase (EC 4.2.1.11);",NA,NA,1,NA,NA,2,1,1,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Riboflavin;Hexokinase (EC 2.7.1.1);",NA,NA,1,NA,NA,NA,NA,NA,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Enolase (EC 4.2.1.11);",NA,NA,1,NA,NA,2,1,1,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test - Thiamin;Thiamin ABC transporter, substrate-binding component;",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Test Pyridoxin B6;4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262);",NA,NA,1,NA,NA,1,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis LDP;Thiamin ABC transporter, substrate-binding component;",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin biosynthesis;Thiamin ABC transporter, substrate-binding component;",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamin Copy RZ;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;Thiamine-biosynthesis;NAD synthetase (EC 6.3.1.5);",NA,NA,1,NA,2,NA,1,1,2
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Aconitate hydratase (EC 4.2.1.3);",NA,NA,1,NA,3,2,2,1,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Ferredoxin;",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Glutamate synthase [NADPH] small chain (EC 1.4.1.13);",NA,NA,1,1,NA,4,1,1,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Glutathione synthetase (EC 6.3.2.3);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3);",NA,NA,1,NA,1,NA,1,3,1
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Phosphoglycerate kinase (EC 2.7.2.3);",NA,NA,1,NA,NA,NA,NA,2,NA
"SEED;Cofactors, Vitamins, Prosthetic Groups, Pigments;YgfZ;Quinolinate synthetase (EC 2.5.1.72);",NA,NA,1,1,NA,1,NA,2,NA
"SEED;DNA Metabolism;DNA Repair Base Excision;ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD;",NA,NA,2,NA,NA,1,1,1,NA
"SEED;DNA Metabolism;DNA Repair Base Excision;ATP-dependent DNA ligase (EC 6.5.1.1) LigC;",NA,NA,1,2,NA,NA,NA,NA,NA
"SEED;DNA Metabolism;DNA Repair Base Excision;Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23);",NA,NA,1,NA,NA,NA,NA,2,NA
"SEED;DNA Metabolism;DNA Repair Base Excision;Ku domain protein;",NA,NA,2,NA,NA,1,NA,NA,NA
"SEED;DNA Metabolism;DNA repair, bacterial RecFOR pathway;RecA protein;",NA,NA,1,1,3,1,2,2,NA
"SEED;DNA Metabolism;DNA repair, bacterial UmuCD system;RecA protein;",NA,NA,1,1,3,1,2,2,NA
"SEED;DNA Metabolism;DNA repair, bacterial UvrD and related helicases;ATP-dependent DNA helicase UvrD/PcrA, proteobacterial paralog;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;DNA Metabolism;DNA repair, bacterial;DNA repair protein RadC;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;DNA Metabolism;DNA repair, bacterial;RecA protein;",NA,NA,1,1,3,1,2,2,NA
"SEED;DNA Metabolism;DNA repair, UvrABC system;Excinuclease ABC subunit B;",NA,NA,1,1,1,2,2,1,NA
"SEED;DNA Metabolism;DNA replication, archaeal;Ribonuclease HII (EC 3.1.26.4);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;DNA Metabolism;DNA-replication;DNA polymerase III epsilon subunit (EC 2.7.7.7);",NA,NA,1,2,1,NA,1,1,NA
"SEED;DNA Metabolism;DNA-replication;Holliday junction DNA helicase RuvB;",NA,NA,1,NA,4,NA,1,2,NA
"SEED;DNA Metabolism;DNA-replication;RecA protein;",NA,NA,1,1,3,1,2,2,NA
"SEED;DNA Metabolism;Nonhomologous End-Joining in Bacteria;ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD;",NA,NA,2,NA,NA,1,1,1,NA
"SEED;DNA Metabolism;Nonhomologous End-Joining in Bacteria;ATP-dependent DNA ligase (EC 6.5.1.1) LigC;",NA,NA,1,2,NA,NA,NA,NA,NA
"SEED;DNA Metabolism;Nonhomologous End-Joining in Bacteria;Ku domain protein;",NA,NA,2,NA,NA,1,NA,NA,NA
"SEED;DNA Metabolism;RecA and RecX;RecA protein;",NA,NA,1,1,3,1,2,2,NA
"SEED;DNA Metabolism;RuvABC plus a hypothetical;Holliday junction DNA helicase RuvB;",NA,NA,1,NA,4,NA,1,2,NA
"SEED;DNA Metabolism;YcfH;Putative deoxyribonuclease YjjV;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Acetyl-CoA carboxylase complexes in plants;Biotin carboxyl carrier protein of acetyl-CoA carboxylase;",NA,NA,1,1,NA,2,NA,NA,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Cardiolipin biosynthesis in plants;CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5);",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;Biotin carboxyl carrier protein of acetyl-CoA carboxylase;",NA,NA,1,1,NA,2,NA,NA,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty Acid Biosynthesis FASII;Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid biosynthesis in plants (plastidial);Biotin carboxyl carrier protein of acetyl-CoA carboxylase;",NA,NA,1,1,NA,2,NA,NA,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Fatty acid biosynthesis in plants (plastidial);Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Alcohol dehydrogenase (EC 1.1.1.1);",NA,NA,1,NA,1,2,2,2,1
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5);",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Glycerate kinase (EC 2.7.1.31);",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Glycerolipid and Glycerophospholipid Metabolism in Bacteria;Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoid biosynthesis in plants, nonmevalonate branch;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Isoprenoid Biosynthesis;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Nonmevalonate Branch of Isoprenoid Biosynthesis;1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Fatty Acids, Lipids, and Isoprenoids;Phosphatidylglycerol biosynthesis in plants;CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5);",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Iron acquisition and metabolism;acinetobacter siderophore assembly;Periplasmic hemin-binding protein;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Iron acquisition and metabolism;Heme, hemin uptake and utilization systems in GramPositives;Heme ABC transporter, ATPase component HmuV;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Iron acquisition and metabolism;Hemin transport system;Periplasmic hemin-binding protein;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Iron acquisition and metabolism;Iron Scavenging cluster in Thermus;Heme ABC transporter, ATPase component HmuV;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Iron acquisition and metabolism;Siderophore assembly kit;Periplasmic hemin-binding protein;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Membrane Transport;ABC transporter branched-chain amino acid (TC 3.A.1.4.1);Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1);",NA,NA,1,NA,NA,1,2,NA,NA
"SEED;Membrane Transport;HtrA and Sec secretion;Protein export cytoplasm chaperone protein (SecB, maintains protein to be exported in unfolded state);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Membrane Transport;Mannose-sensitive hemagglutinin type 4 pilus;MSHA biogenesis protein MshL;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Membrane Transport;Predicted secretion system X;Predicted secretion system X protein GspD-like;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Membrane Transport;Predicted secretion system X;Predicted secretion system X translation initiation factor;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Membrane Transport;Ton and Tol transport systems;Biopolymer transport protein ExbD/TolR;",NA,NA,1,NA,NA,1,2,NA,NA
"SEED;Membrane Transport;Ton and Tol transport systems;Peptidoglycan-associated lipoprotein precursor;",NA,NA,2,1,NA,NA,1,NA,NA
"SEED;Membrane Transport;Ton and Tol transport systems;tolB protein precursor, periplasmic protein involved in the tonb-independent uptake of group A colicins;",NA,NA,1,1,NA,NA,4,NA,NA
"SEED;Membrane Transport;Type IV pilus;Type IV pilus biogenesis protein PilM;",NA,NA,1,NA,NA,1,NA,NA,NA
"SEED;Membrane Transport;Type IV pilus;Type IV pilus biogenesis protein PilO;",NA,NA,1,NA,NA,3,NA,NA,NA
"SEED;Membrane Transport;Widespread colonization island;Flp pilus assembly protein TadB;",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Metabolism of Aromatic Compounds;Anaerobic Aromatic Degredation (benzoate);Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85);",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Metabolism of Aromatic Compounds;Benzoate catabolism;Muconate cycloisomerase (EC 5.5.1.1);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Metabolism of Aromatic Compounds;Benzoate transport and degradation cluster;Predicted 2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Metabolism of Aromatic Compounds;Benzoate transport and degradation cluster;Shikimate kinase I (EC 2.7.1.71);",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Metabolism of Aromatic Compounds;Biphenyl Degradation;Acetaldehyde dehydrogenase (EC 1.2.1.10);",NA,NA,1,NA,NA,NA,NA,NA,1
"SEED;Metabolism of Aromatic Compounds;Catechol branch of beta-ketoadipate pathway;Muconate cycloisomerase (EC 5.5.1.1);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Metabolism of Aromatic Compounds;Central meta-cleavage pathway of aromatic compound degradation;Acetaldehyde dehydrogenase (EC 1.2.1.10);",NA,NA,1,NA,NA,NA,NA,NA,1
"SEED;Metabolism of Aromatic Compounds;Chlorobenzoate degradation;Muconate cycloisomerase (EC 5.5.1.1);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Metabolism of Aromatic Compounds;Homogentisate pathway of aromatic compound degradation;Homogentisate 1,2-dioxygenase (EC 1.13.11.5);",NA,NA,1,NA,NA,2,2,1,NA
"SEED;Metabolite damage and its repair or mitigation;RidA family in 981 representative prokaryotes;N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38);",NA,NA,1,NA,NA,1,1,1,NA
"SEED;Metabolite damage and its repair or mitigation;RidA family in 981 representative prokaryotes;Ornithine carbamoyltransferase (EC 2.1.3.3);",NA,NA,1,1,NA,1,NA,4,NA
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;Cyanate hydratase (EC 4.2.1.104);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;Glutathione synthetase (EC 6.3.2.3);",NA,NA,1,NA,1,NA,NA,NA,NA
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;Ornithine carbamoyltransferase (EC 2.1.3.3);",NA,NA,1,1,NA,1,NA,4,NA
"SEED;Metabolite damage and its repair or mitigation;RidA proteins copy with new groups;Urease alpha subunit (EC 3.5.1.5);",NA,NA,1,NA,1,NA,NA,1,NA
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes carbamoyl-P;N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38);",NA,NA,1,NA,NA,1,1,1,NA
"SEED;Metabolite damage and its repair or mitigation;TN RidA: all subgroups, 981 genomes carbamoyl-P;Ornithine carbamoyltransferase (EC 2.1.3.3);",NA,NA,1,1,NA,1,NA,4,NA
"SEED;Miscellaneous;At1g69340 At2g40600;Beta-lactamase class C and other penicillin binding proteins;",NA,NA,1,1,1,NA,2,NA,NA
"SEED;Miscellaneous;Broadly distributed proteins not in subsystems;YpfJ protein, zinc metalloprotease superfamily;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;COG0523-Histidine;Histidine ammonia-lyase (EC 4.3.1.3);",NA,NA,1,NA,NA,NA,2,2,NA
"SEED;Miscellaneous;COG2363;Hydroxymethylpyrimidine ABC transporter, substrate-binding component;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Miscellaneous;EC 4. 1. 1.- Carboxy-lyases;Biosynthetic arginine decarboxylase (EC 4.1.1.19);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;EC 4.1.3.- Oxo-acid-lyases;Citrate lyase beta chain (EC 4.1.3.6);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;EC 4.1.3.- Oxo-acid-lyases;Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4);",NA,NA,2,NA,2,NA,1,3,NA
"SEED;Miscellaneous;EC 4.1.3.- Oxo-acid-lyases;Isocitrate lyase (EC 4.1.3.1);",NA,NA,1,NA,4,NA,NA,3,NA
"SEED;Miscellaneous;EC 6.3.4.- Ligases that form carbon-nitrogen bonds;Phosphoribosylamine--glycine ligase (EC 6.3.4.13);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Miscellaneous;IojapClusters;LSU ribosomal protein L21p;",NA,NA,1,1,NA,NA,1,1,NA
"SEED;Miscellaneous;IojapClusters;Nicotinamidase (EC 3.5.1.19);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Metabolite repair;Allantoinase (EC 3.5.2.5);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Metabolite repair;L-asparaginase (EC 3.5.1.1);",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Miscellaneous;Metabolite repair;NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3);",NA,NA,1,NA,1,NA,1,3,1
"SEED;Miscellaneous;Metabolite repair;Nicotinamidase (EC 3.5.1.19);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Muconate lactonizing enzyme family;L-alanine-DL-glutamate epimerase;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Muconate lactonizing enzyme family;Muconate cycloisomerase (EC 5.5.1.1);",NA,NA,1,NA,NA,NA,3,1,NA
"SEED;Miscellaneous;Omega-amidase KE;5-methylthioribose kinase (EC 2.7.1.100);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Omega-amidase KE2;N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38);",NA,NA,1,NA,NA,1,1,1,NA
"SEED;Miscellaneous;Omega-amidase;5-methylthioribose kinase (EC 2.7.1.100);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;YebC;FIG000605: protein co-occurring with transport systems (COG1739);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;YebC;Holliday junction DNA helicase RuvB;",NA,NA,1,NA,4,NA,1,2,NA
"SEED;Miscellaneous;YgfZ-Fe-S;Aconitate hydratase (EC 4.2.1.3);",NA,NA,1,NA,3,2,2,1,1
"SEED;Miscellaneous;YgfZ-Fe-S;Ferredoxin;",NA,NA,1,NA,NA,1,NA,1,NA
"SEED;Miscellaneous;YgfZ-Fe-S;Quinolinate synthetase (EC 2.5.1.72);",NA,NA,1,1,NA,1,NA,2,NA
"SEED;Mitochondrial electron transport system in plants;F0F1-type ATP synthase in plants (mitochondrial);ATP synthase alpha chain (EC 3.6.3.14);",NA,NA,1,1,3,NA,NA,2,NA
"SEED;Mitochondrial electron transport system in plants;Respiratory complex III (cytochrome b-c1) in plants;Ubiquinol-cytochrome c reductase complex subunit 8 (ubiquinone-binding protein QP-C);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Mitochondrial electron transport system in plants;Respiratory complex IV (terminal cytochrome c oxidase) in plants;Cytochrome c oxidase polypeptide I (EC 1.9.3.1);",NA,NA,1,2,NA,1,NA,1,1
"SEED;Mitochondrial electron transport system in plants;Respiratory complex IV (terminal cytochrome c oxidase) in plants;Cytochrome c oxidase polypeptide II (EC 1.9.3.1);",NA,NA,1,NA,NA,2,1,NA,NA
"SEED;Motility and Chemotaxis;Bacterial Chemotaxis;Methyl-accepting chemotaxis protein I (serine chemoreceptor protein);",NA,NA,3,1,2,NA,2,1,1
"SEED;Motility and Chemotaxis;Flagellar motility;Flagellar basal-body rod modification protein FlgD;",NA,NA,1,1,NA,NA,2,NA,NA
"SEED;Motility and Chemotaxis;Flagellum;Flagellar basal-body rod modification protein FlgD;",NA,NA,1,1,NA,NA,2,NA,NA
"SEED;Motility and Chemotaxis;Flagellum;Flagellar hook-length control protein FliK;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Nitrogen Metabolism;Allantoin Utilization;Allantoinase (EC 3.5.2.5);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Nitrogen Metabolism;Allantoin Utilization;Glycerate kinase (EC 2.7.1.31);",NA,NA,1,NA,NA,NA,NA,1,NA
"SEED;Nitrogen Metabolism;Allantoin Utilization;Glyoxylate carboligase (EC 4.1.1.47);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Nitrogen Metabolism;Ammonia assimilation;[Protein-PII] uridylyltransferase (EC 2.7.7.59);",NA,NA,1,NA,NA,NA,NA,1,1
"SEED;Nitrogen Metabolism;Ammonia assimilation;Glutamate synthase [NADPH] small chain (EC 1.4.1.13);",NA,NA,1,1,NA,4,1,1,NA
"SEED;Nitrogen Metabolism;Cyanate hydrolysis;Cyanate hydratase (EC 4.2.1.104);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Nitrogen Metabolism;Dissimilatory nitrite reductase;Heme d1 biosynthesis protein NirJ;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Nitrogen Metabolism;Nitrate and nitrite ammonification;Nitrate ABC transporter, nitrate-binding protein;",NA,NA,2,1,2,1,3,1,NA
"SEED;Nitrogen Metabolism;Nitric oxide synthase;putative cytochrome P450 hydroxylase;",NA,NA,1,1,1,NA,1,NA,2
"SEED;Nucleosides and Nucleotides;De Novo Purine Biosynthesis;Phosphoribosylamine--glycine ligase (EC 6.3.4.13);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Nucleosides and Nucleotides;Novel non-oxidative pathway of Uracil catabolism;Urease alpha subunit (EC 3.5.1.5);",NA,NA,1,NA,1,NA,NA,1,NA
"SEED;Nucleosides and Nucleotides;Purine conversions;Deoxyadenosine kinase (EC 2.7.1.76);",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Phosphoribosylamine--glycine ligase (EC 6.3.4.13);",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1);",NA,NA,1,NA,2,NA,2,2,NA
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1);",NA,NA,1,NA,NA,NA,2,NA,NA
"SEED;Nucleosides and Nucleotides;pyrimidine conversions;Thymidine kinase (EC 2.7.1.21);",NA,NA,1,NA,NA,1,NA,NA,NA
"SEED;Nucleosides and Nucleotides;Ribonucleotide reduction;Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1);",NA,NA,1,NA,2,NA,2,2,NA
"SEED;Nucleosides and Nucleotides;Ribonucleotide reduction;Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1);",NA,NA,1,NA,NA,NA,2,NA,NA
"SEED;Nucleotide sugars;GDP-sugars biosynthesis and interconversions in plants;Glucose-6-phosphate isomerase (EC 5.3.1.9);",NA,NA,1,2,NA,1,3,2,NA
"SEED;Nucleotide sugars;GDP-sugars biosynthesis and interconversions in plants;Hexokinase (EC 2.7.1.1);",NA,NA,1,NA,NA,NA,NA,NA,1
"SEED;Phages, Prophages, Transposable elements, Plasmids;Conjugative transposon, Bacteroidales;Conjugative transposon protein TraE;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Phages, Prophages, Transposable elements, Plasmids;Conjugative transposon, Bacteroidales;Putative conjugative transposon mobilization protein BF0132;",NA,NA,1,1,NA,NA,NA,NA,NA
"SEED;Phages, Prophages, Transposable elements, Plasmids;T4-like non-cyanophage core proteins;Thymidine kinase (EC 2.7.1.21);",NA,NA,1,NA,NA,1,NA,NA,NA
"SEED;Phosphorus Metabolism;Alkylphosphonate utilization;Alkylphosphonate utilization operon protein PhnA;",NA,NA,1,1,NA,1,NA,NA,NA
"SEED;Phosphorus Metabolism;Alkylphosphonate utilization;PhnH protein;",NA,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Magnesium and cobalt efflux protein CorC;",NA,NA,1,2,1,NA,1,NA,1
"SEED;Phosphorus Metabolism;Phosphate metabolism;Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;Glutathione-regulated potassium-efflux system protein KefB;",NA,NA,1,NA,NA,NA,1,NA,NA
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;Hydroxyacylglutathione hydrolase (EC 3.1.2.6);",NA,NA,1,NA,1,1,NA,NA,NA
"SEED;Potassium metabolism;Potassium homeostasis;Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-);",NA,NA,1,NA,NA,1,1,1,1
"SEED;Potassium metabolism;Potassium homeostasis;Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1);",NA,NA,1,1,NA,2,NA,NA,NA
