"eggnog","SUBERR793600"
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG0382 Synthesis of 3-octaprenyl-4-hydroxybenzoate (By similarity);",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG0407 Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III (By similarity);",2
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG0654 oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen;",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG1057 Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD) (By similarity);",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG1154 Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP) (By similarity);",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG1232 protoporphyrinogen oxidase;",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG1270 Converts cobyric acid to cobinamide by the addition of aminopropanol on the F carboxylic group (By similarity);",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG1429 cobaltochelatase, cobn subunit;",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG2226 Methyltransferase required for the conversion of demethylmenaquinone (DMKH2) to menaquinone (MKH2);",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;COG2896 Catalyzes, together with MoaC, the conversion of 5'-GTP to cyclic pyranopterin monophosphate (cPMP or molybdopterin precursor Z) (By similarity);",1
"eggNOG;metabolism;[H] Coenzyme transport and metabolism;ENOG4111NEJ Catalyzes the circularization of gamma-N-acetyl- alpha,gamma-diaminobutyric acid (ADABA) to ectoine (1,4,5,6- tetrahydro-2-methyl-4-pyrimidine carboxylic acid), which is an excellent osmoprotectant (By similarity);",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0183 acetyl-coa acetyltransferase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0204 Acyltransferase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0236 Carrier of the growing fatty acid chain in fatty acid biosynthesis (By similarity);",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0304 Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP (By similarity);",2
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0318 Amp-dependent synthetase and ligase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0331 Malonyl coA-acyl carrier protein transacylase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0365 Catalyzes the conversion of acetate into acetyl-CoA (AcCoA), an essential intermediate at the junction of anabolic and catabolic pathways. AcsA undergoes a two-step reaction. In the first half reaction, AcsA combines acetate with ATP to form acetyl-adenylate (AcAMP) intermediate. In the second half reaction, it can then transfer the acetyl group from AcAMP to the sulfhydryl group of CoA, forming the product AcCoA (By similarity);",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0761 Converts 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate into isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP) (By similarity);",2
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG0777 Component of the acetyl coenzyme A carboxylase (ACC) complex. Biotin carboxylase (BC) catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the transcarboxylase to acetyl-CoA to form malonyl- CoA (By similarity);",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1022 Amp-dependent synthetase and ligase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1133 transport protein;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1250 Dehydrogenase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1443 Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its highly electrophilic allylic isomer, dimethylallyl diphosphate (DMAPP) (By similarity);",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1502 Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol (By similarity);",2
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1562 phytoene synthase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1788 Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate (By similarity);",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1946 acyl-CoA thioesterase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG1960 acyl-CoA dehydrogenase;",5
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG2185 Methylmalonyl-coA mutase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG3243 poly(r)-hydroxyalkanoic acid synthase, class;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG4799 carboxylase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;COG5274 cytochrome b5;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG410XQ4C acyl-Coa dehydrogenase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG410XQF4 Alkane 1-monooxygenase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG410XQHE indoleamine 2,3-dioxygenase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG410XS4Q Short-chain dehydrogenase reductase Sdr;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG410XTHX Enoyl-CoA hydratase;",1
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG410Y9SB synthase;",2
"eggNOG;metabolism;[I] Lipid transport and metabolism;ENOG410ZQ7D fatty acid oxygenase;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0038 chloride channel;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0306 inorganic phosphate transmembrane transporter activity;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0376 Bifunctional enzyme with both catalase and broad- spectrum peroxidase activity (By similarity);",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0444 (ABC) transporter;",2
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0471 Transporter;",3
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0474 P-type atpase;",3
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0600 Binding-protein-dependent transport systems inner membrane component;",2
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0601 Binding-protein-dependent transport systems inner membrane component;",4
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0609 permease protein;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0659 sulfate transporter;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0715 (ABC) transporter;",2
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG0841 acriflavin resistance protein;",2
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG1116 (ABC) transporter;",2
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG1121 (ABC) transporter;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG1175 binding-protein-dependent transport systems inner membrane Component;",3
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG1226 PotAssium voltage-gated channel;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG1629 receptor;",5
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG1858 cytochrome C peroxidase;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG2116 formate transmembrane transporter activity;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG2216 One of the components of the high-affinity ATP-driven potassium transport (or KDP) system, which catalyzes the hydrolysis of ATP coupled with the exchange of hydrogen and potassium ions (By similarity);",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG2217 p-type ATPase;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG2223 Transporter;",2
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG2382 esterase;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG2822 lipoprotein;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG3638 (ABC) transporter;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG4771 receptor;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;COG4772 receptor;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XNNC ATPase, Ca transporting, plasma membrane;",2
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XNNV TonB dependent receptor;",5
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XNNX drug resistance transporter, Bcr CflA;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XQKN TonB-dependent receptor;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XQZX drug resistance transporter emrb qaca subfamily;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XR5J Efflux transporter rnd family, mfp subunit;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410XSH3 receptor;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410ZUAG ABC-type transport system involved in multi-copper enzyme maturation permease component;",1
"eggNOG;metabolism;[P] Inorganic ion transport and metabolism;ENOG410ZVC8 drug resistance transporter emrb qaca subfamily;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG0179 Fumarylacetoacetate hydrolase;",3
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG0318 Amp-dependent synthetase and ligase;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG0412 dienelactone hydrolase;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG0500 Methyltransferase;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG1020 non-ribosomal peptide synthetase;",2
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG2124 Cytochrome p450;",6
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG2132 Multicopper oxidase;",2
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3321 synthase;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3458 acetyl xylan esterase;",2
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3485 protocatechuate 3,4-dioxygenase;",2
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG3733 amine oxidase;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG4663 extracellular solute-binding protein, family 7;",2
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG4664 trap dicarboxylate transporter dctm subunit;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;COG4665 Tripartite ATP-independent periplasmic transporter dctq component;",1
"eggNOG;metabolism;[Q] Secondary metabolites biosynthesis, transport and catabolism;ENOG410XPD8 nonribosomal peptide;",1
